"@timestamp","email_message_id","threat_tactic_name","threat_indicator_reference","abnormal_security_threat_summary_insights","abnormal_security_threat_remediation_status","abnormal_security_threat_auto_remediated"
"Aug 11, 2025 @ 20:44:00.000","<SL2P216MB169099FEC70F2527CDE9419EBE28A@SL2P216MB1690.KORP216.PROD.OUTLOOK.COM>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-4285990832007987273","Unusual Sender, Abnormal Recipient Pattern",Remediated,false
"Aug 11, 2025 @ 20:43:11.000","<autogen-java-46f695af-1a3e-4111-b1e9-2d8baea9df88@google.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-7669713234538855793","Unusual Sender, Unusual Sender Domain",Remediated,false
"Aug 11, 2025 @ 20:43:11.000","<autogen-java-46f695af-1a3e-4111-b1e9-2d8baea9df88@google.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/7893091299825541839","Unusual Sender, Unusual Sender Domain",Remediated,false
"Aug 11, 2025 @ 20:43:11.000","<autogen-java-46f695af-1a3e-4111-b1e9-2d8baea9df88@google.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/7782202560506589172","Unusual Sender, Unusual Sender Domain",Remediated,false
"Aug 11, 2025 @ 20:43:11.000","<autogen-java-46f695af-1a3e-4111-b1e9-2d8baea9df88@google.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/2544306039385962644","Unusual Sender, Unusual Sender Domain",Remediated,false
"Aug 11, 2025 @ 20:33:48.000","<TYQPR01MB78344C092E0B3D1D0A706994D828A@TYQPR01MB7834.apcprd01.prod.exchangelabs.com>",Scam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/4964728195362455327","Unusual Sender, Abnormal Recipient Pattern",Remediated,false
"Aug 11, 2025 @ 20:33:48.000","<TYQPR01MB78344C092E0B3D1D0A706994D828A@TYQPR01MB7834.apcprd01.prod.exchangelabs.com>",Scam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/8779399622027867262","Unusual Sender, Abnormal Recipient Pattern",Remediated,false
"Aug 11, 2025 @ 20:33:48.000","<TYQPR01MB78344C092E0B3D1D0A706994D828A@TYQPR01MB7834.apcprd01.prod.exchangelabs.com>",Scam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-7389973356017259975","Unusual Sender, Abnormal Recipient Pattern",Remediated,false
"Aug 11, 2025 @ 20:33:48.000","<TYQPR01MB78344C092E0B3D1D0A706994D828A@TYQPR01MB7834.apcprd01.prod.exchangelabs.com>",Scam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-2693278038513709967","Unusual Sender, Abnormal Recipient Pattern",Remediated,false
"Aug 11, 2025 @ 20:32:38.000","<E2F1915795C14695902B9424AF63E42C1DC0AAB32619@UKSOPTERMINATIONREMINDER.LAWDEB.COM>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/201926429698303931","Suspicious Fax or Voicemail notification, Unusual Sender, Invisible characters found in Email, Suspicious Link, Suspicious Financial Request",Remediated,false
"Aug 11, 2025 @ 20:22:09.000","<mid-260bab29233d70a28c89f9ba8bb30b49-6@nominations.acquisition-international.com>","Phishing: Credential","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/3869882014804801384","Unusual Sender, Abnormal Email Body HTML, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated,false
"Aug 11, 2025 @ 20:22:00.000","<145G2SCNJA71YI493WLE@sofasculpture.com>",Reconnaissance,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/7139534050275581108","Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated,false
"Aug 11, 2025 @ 20:21:30.000","<JSAJPQ6J2Z9W9IKBPZVG@dazzledroplet.com>",Reconnaissance,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-6749989882736982351","Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated,false
"Aug 11, 2025 @ 20:19:47.000","<87e5914f-a716-40fc-9c6c-89042d7c9a95@iad4s13mta894.xt.local>",Scam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-3704527394010031011","Unusual Sender, Invisible characters found in Email, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated,false
"Aug 11, 2025 @ 20:19:17.000","<87e5914f-a716-40fc-9c6c-89042d7c9a95@iad4s13mta894.xt.local>",Scam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/2913592507830456355","Unusual Sender, Invisible characters found in Email, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated,false
"Aug 11, 2025 @ 20:18:03.000","<DI5DQBU7B63GTCR1FH4O@astrasupplies.com>",Reconnaissance,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/2802792311882939415","Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated,false
"Aug 11, 2025 @ 20:12:50.000","<4JXRG8GYQ99OHB3ITCUN@blendproactiveplan.com>",Reconnaissance,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/1289951545076706517","Unusual Sender, Unusual Sender Domain, Email Authentication",Remediated,false
"Aug 11, 2025 @ 20:03:46.000","<41644011873282435817362@win86150>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/3402578407715127119","Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Personal Information Theft",Remediated,false
"Aug 11, 2025 @ 19:58:57.000","<CAHx=_FFqi9MsE_5VZ2xbEXx595fYU35P0Ff8jCMyYm6Rq85F1A@mail.gmail.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-8138312884323586050","Suspicious Link, Unusual Sender, Low Context File Sharing Link(s), Abnormal Recipient Pattern, Unusual Sender Domain",Remediated,false
"Aug 11, 2025 @ 19:58:49.000","<PU4P216MB2010B77239EB9193BD85146CB428A@PU4P216MB2010.KORP216.PROD.OUTLOOK.COM>",Other,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-8245649948384812681","Unusual Sender, Abnormal Recipient Pattern",Remediated,false
"Aug 11, 2025 @ 19:58:49.000","<PU4P216MB2010B77239EB9193BD85146CB428A@PU4P216MB2010.KORP216.PROD.OUTLOOK.COM>",Other,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-1738711492273553691","Unusual Sender, Abnormal Recipient Pattern",Remediated,false
"Aug 11, 2025 @ 19:58:49.000","<PU4P216MB2010B77239EB9193BD85146CB428A@PU4P216MB2010.KORP216.PROD.OUTLOOK.COM>",Other,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-1801790767506224710","Unusual Sender, Abnormal Recipient Pattern",Remediated,false
"Aug 11, 2025 @ 19:58:49.000","<PU4P216MB2010B77239EB9193BD85146CB428A@PU4P216MB2010.KORP216.PROD.OUTLOOK.COM>",Other,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-145648063091283043","Unusual Sender, Abnormal Recipient Pattern",Remediated,false
"Aug 11, 2025 @ 19:49:57.000","<de884cdf-a664-411f-9f25-d4b9ddaac92c@SY1PEPF00005A3F.ausprd01.prod.outlook.com>",Other,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/8518595001715268559","Unusual Sender, Suspicious Financial Request",Remediated,false
"Aug 11, 2025 @ 19:49:56.000","<2c7da19d-ac9d-4012-91f6-db2709a1ae2f@SY1PEPF00005A3F.ausprd01.prod.outlook.com>",Other,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/3915625870153334674","Unusual Sender, Suspicious Financial Request",Remediated,false
"Aug 11, 2025 @ 19:45:36.000","<83842519745921417211116@DESKTOP-Q0G9EOT>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/6231522916037039660","Unusual Sender Domain, Unusual IP Geolocation, Unusual Sender, Email Authentication",Remediated,false
"Aug 11, 2025 @ 19:40:39.000","<EGXWQGS527AOGKV0H2Q7@cyberneticcreations.com>",Reconnaissance,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-6696681760492729951","Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated,false
"Aug 11, 2025 @ 19:38:29.000","<4164401187328321146301@win86150>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-7786259173235349563","Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Personal Information Theft",Remediated,false
"Aug 11, 2025 @ 19:36:46.000","<40939e3505ac5f63bb49d54e9c76454d@swift.generated>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/678155669602758726","Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain",Remediated,false
"Aug 11, 2025 @ 19:36:41.000","<69e190da8b06412dbeca03174292d836_CAGoV8bOgFx=y1NppR-P__jPZNBoPinmT8dg6PkNjKGnnP7ec8g@mail.gmail.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/7436359060551799998","Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain",Remediated,false
"Aug 11, 2025 @ 19:28:34.000","<KL1PR04MB768137EC2C49313F96400129D828A@KL1PR04MB7681.apcprd04.prod.outlook.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/656620510311466173","Unusual Sender",Remediated,false
"Aug 11, 2025 @ 19:28:34.000","<KL1PR04MB768137EC2C49313F96400129D828A@KL1PR04MB7681.apcprd04.prod.outlook.com>",Scam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/8487566469175723108","Unusual Sender",Remediated,false
"Aug 11, 2025 @ 19:28:34.000","<KL1PR04MB768137EC2C49313F96400129D828A@KL1PR04MB7681.apcprd04.prod.outlook.com>",Scam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-3044918184253984627","Unusual Sender",Remediated,false
"Aug 11, 2025 @ 19:28:34.000","<KL1PR04MB768137EC2C49313F96400129D828A@KL1PR04MB7681.apcprd04.prod.outlook.com>",Scam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-199935652752626043","Unusual Sender",Remediated,false
"Aug 11, 2025 @ 19:19:34.000","<83842519745921606028282@DESKTOP-Q0G9EOT>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/6787967339093365338","Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Email Authentication",Remediated,false
"Aug 11, 2025 @ 19:13:52.000","<d2e4da29a5104dd8adc5e1c17cb16268_CAHJe1CS-dmpCVkak=d-utmK58i6vOggFUfmmK9cgZdTsrj3t-g@mail.gmail.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-489252405268285065","Unusual Sender, Unusual IP Geolocation",Remediated,false
"Aug 11, 2025 @ 18:43:52.000","<autogen-java-049bd6f3-87d8-49d3-a5ca-bc38343d20fe@google.com>",Malware,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-7663715085238362177","Low Context File Sharing Link(s), File Sharing Link(s), Unusual Sender, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated,false
"Aug 11, 2025 @ 18:25:25.000","<a558701dc0a99$7341d300$59c57900$@com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/1361848012903529481","Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated,false
"Aug 11, 2025 @ 18:22:05.000","<4164401187328557912617@win86150>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-7742012853546047018","Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Personal Information Theft",Remediated,false
"Aug 11, 2025 @ 18:17:49.000","<1ddbc4ca-3cb3-42bc-9c1f-e92a745ba49a@alibaba.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-2563385370011954332","Suspicious Link, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated,false
"Aug 11, 2025 @ 18:17:49.000","<1ddbc4ca-3cb3-42bc-9c1f-e92a745ba49a@alibaba.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/3073013861658628085","Suspicious Link, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated,false
"Aug 11, 2025 @ 18:17:49.000","<1ddbc4ca-3cb3-42bc-9c1f-e92a745ba49a@alibaba.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/4463292141449210650","Unusual IP Geolocation, Suspicious Link, Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated,false
"Aug 11, 2025 @ 18:17:49.000","<1ddbc4ca-3cb3-42bc-9c1f-e92a745ba49a@alibaba.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-7162633934514077756","Unusual IP Geolocation, Suspicious Link, Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated,false
"Aug 11, 2025 @ 18:12:38.000","<125c16ddd0924a2f81d0867a19bf9f82_CAHJe1CS-dmpCVkak=d-utmK58i6vOggFUfmmK9cgZdTsrj3t-g@mail.gmail.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-6617572428760328502","Unusual Sender, Unusual IP Geolocation",Remediated,false
"Aug 11, 2025 @ 18:11:04.000","<UKVI03RDVUQPUTLTHZBB@drivecreativepath.com>",Reconnaissance,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/1023173600218087640","Unusual Sender, Unusual Sender Domain, Email Authentication",Remediated,false
"Aug 11, 2025 @ 18:06:54.000","<416440118732815301374@win86150>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/8200517837146746362","Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Personal Information Theft",Remediated,false
"Aug 11, 2025 @ 18:06:51.000","<20250811080630.eef45f947325ded2@team.servedsoftware.com.au>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/2014220655025473733","Unusual Sender, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated,false
"Aug 11, 2025 @ 17:54:18.000","<44404009838166041229@win97020>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-1258409223527188714","Unusual Sender, Unusual IP Geolocation",Remediated,false
"Aug 11, 2025 @ 17:54:17.000","<8384251974592320906704@DESKTOP-Q0G9EOT>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-5133583140510619058","Unusual Sender Domain, Unusual IP Geolocation, Unusual Sender, Email Authentication",Remediated,false
"Aug 11, 2025 @ 17:51:06.000","<20250811095056.1819FB4058A5CD2D@seomart.digital>",Scam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-6142360939166280210","Unusual Sender, Unusual IP Geolocation",Remediated,false
"Aug 11, 2025 @ 17:50:01.000","<5SOf-UzNRa-FctrNUSeagg@geopod-ismtpd-6>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/6284130681259745131","Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain",Remediated,false
"Aug 11, 2025 @ 17:49:12.000","<3856320119562@iZpl704wjbohbmZ>",Other,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-3294967730283649144","Unusual IP Geolocation, Unusual Sender, Uncommon Attachment Type, Unusual Sender Domain",Remediated,false
"Aug 11, 2025 @ 17:48:51.000","<SY8P282MB47922AD94C47BA0413EF48FB9628A@SY8P282MB4792.AUSP282.PROD.OUTLOOK.COM>","Phishing: Credential","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-8866064911532289412","Unusual Sender",Remediated,false
"Aug 11, 2025 @ 17:48:49.000","<SY8P282MB47922AD94C47BA0413EF48FB9628A@SY8P282MB4792.AUSP282.PROD.OUTLOOK.COM>","Phishing: Credential","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/1564714296253387393","Unusual Sender",Remediated,false
"Aug 11, 2025 @ 17:48:21.000","<20250811154808.13921-{13465:20250811143234-13465-82}-0080343@steel.hnssd.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-612996979996470194","Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated,false
"Aug 11, 2025 @ 17:48:21.000","<20250811154808.13921-{13465:20250811143234-13465-82}-0080343@steel.hnssd.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-4720551230367573533","Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated,false
"Aug 11, 2025 @ 17:48:21.000","<20250811154808.13921-{13465:20250811143234-13465-82}-0080343@steel.hnssd.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/7355297441215045475","Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated,false
"Aug 11, 2025 @ 17:48:21.000","<20250811154808.13921-{13465:20250811143234-13465-82}-0080343@steel.hnssd.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/2427695429481076037","Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated,false
"Aug 11, 2025 @ 17:44:05.000","<105801dc0a93$adb4cd90$091e68b0$@ictpresswire.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-1726559385236578745","Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated,false
"Aug 11, 2025 @ 17:37:44.000","<PP5UXAK0ET24YCMPE1ND@driveefficientvalue.com>",Reconnaissance,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-2119805836953574790","Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Email Authentication",Remediated,false
"Aug 11, 2025 @ 17:35:46.000","<83842519745921212616343@DESKTOP-Q0G9EOT>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-5206593227880238570","Unusual Sender Domain, Unusual IP Geolocation, Unusual Sender, Email Authentication",Remediated,false
"Aug 11, 2025 @ 17:25:56.000","<PN0P287MB32072FBE02E71D68935D2C2CB928A@PN0P287MB3207.INDP287.PROD.OUTLOOK.COM>",Scam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/8379176802152041668","Unusual Sender, Abnormal Recipient Pattern",Remediated,false
"Aug 11, 2025 @ 17:25:56.000","<PN0P287MB32072FBE02E71D68935D2C2CB928A@PN0P287MB3207.INDP287.PROD.OUTLOOK.COM>",Scam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/2988333721577089959","Unusual Sender, Abnormal Recipient Pattern",Remediated,false
"Aug 11, 2025 @ 17:25:56.000","<PN0P287MB32072FBE02E71D68935D2C2CB928A@PN0P287MB3207.INDP287.PROD.OUTLOOK.COM>",Scam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/2246454262475634782","Unusual Sender, Abnormal Recipient Pattern",Remediated,false
