email_message_id,threat_tactic_name,abnormal_security_threat_summary_insights,abnormal_security_threat_remediation_status
<20250825233607.17538F5934A705CF@mywebsolutions.biz>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<20250826003057.56B68DF53775C7D1@seosolutiontechnology.site>,Invoice/Payment Fraud (BEC),"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<BN6PR18MB1299AFEECF6E2F2E30DE27E6999F0@BBB1756159650.1133978731.prod.loopsafe.net>,Spam,Unusual Sender,Remediated
<zbRgO-uqRyiYnHtMHCWd3g@geopod-ismtpd-1>,Phishing: Credential,"Unusual Sender, Personal Information Theft",Remediated
<iWPFvEv8TT-Y_c61FJ8AyQ@geopod-ismtpd-5>,Phishing: Credential,"Unusual Sender, Personal Information Theft",Remediated
<MNHFcbRUTYa6FMMVFX6SbQ@geopod-ismtpd-1>,Phishing: Credential,"Unusual Sender, Personal Information Theft",Remediated
<M87tGThdR4muSTTKiV18dg@geopod-ismtpd-6>,Phishing: Credential,"Unusual Sender, Personal Information Theft",Remediated
<20250825215720.72BBA66767@mail1.bostonmarketinggroup.com>,Phishing: Credential,"Unusual Sender, Abnormal Email Body HTML, Unusual Sender Domain",Remediated
<1a9a29051cd1b994edf210753307abae@womenoflotfeeding.com.au>,Phishing: Credential,"Abnormal Recipient Pattern, Unusual IP Geolocation, Unusual Sender",Remediated
<653393577.221807428.1756152876460.JavaMail.zimbra@beejobnetwork.com>,Other,"Unusual IP Geolocation, Unusual Sender, Abnormal Recipient Pattern, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated
<202508252138.76ec288a1e38483aa0cda703047eea58-OBZG6ZD4IFBVGRKNIFEUYLLQOJXWILRTGUYTKM3FGI4C2ZLDMYYC2NBWG5RC2OBXMY4C2ZLEGBTDKMZZGRRTAN3CPRZW25DQ@microsoft.com>,Phishing: Credential,"Unusual Sender, Personal Information Theft",Remediated
<202508252134.71e9307c228e47f2977956dd856b6218-OBZG6ZD4IFBVGRKNIFEUYLLQOJXWILRTGUYTKM3FGI4C2ZLDMYYC2NBWG5RC2OBXMY4C2ZLEGBTDKMZZGRRTAN3CPRZW25DQ@microsoft.com>,Phishing: Credential,"Unusual Sender, Personal Information Theft",Remediated
<b35be2724961ed14649ea0bfe.b2749b4e01.20250825212927.82552e426c.76e6aa4e@mail93.atl51.rsgsv.net>,Phishing: Credential,"Unusual Sender, Invisible characters found in Email, Unusual Sender Domain, Unusual Reply To",Remediated
<20250825232732.2CBEB02851C3BE23@seosolutiontechnology.site>,Invoice/Payment Fraud (BEC),"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<20250825232718.FF56986D78812581@seosolutiontechnology.site>,Invoice/Payment Fraud (BEC),"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<20250825212914.54F39629A8@mail1.bostonmarketinggroup.com>,Phishing: Credential,"Unusual Sender, Abnormal Email Body HTML, Unusual Sender Domain",Remediated
<20250825212424.699a7e44860dc6b1@eventglobal.org>,Spam,"Suspicious Link, Unusual Sender, Unusual Sender Domain",Remediated
<20250826052151.12186-{16443:20250824145650-16443-68}-0072003@info.threegoo.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated
<68acd36c.170a0220.2118ab.75c0@mx.google.com>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<010f0198e318be71-b266e5fa-5e01-4c13-9f95-85c079a5ff25-000000@us-east-2.amazonses.com>,Phishing: Credential,"Suspicious Link, Unusual Sender, Unusual Sender Domain",Remediated
<010f0198e30eee34-0b11c2b7-31eb-46f6-8054-f4c2aa8cafa8-000000@us-east-2.amazonses.com>,Phishing: Credential,"Suspicious Fax or Voicemail notification, Unusual Sender, Suspicious Link, Unusual Sender Domain",Remediated
<!&!AAAAAAAAAAAYAAAAAAAAADEG9ldWTQpNmGavq5FVziLCgAAAGAAAAAAAAAAxBvZXVk0KTZhmr6uRVc4ixDPsAAEAAAAA@targetattendees.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<175615906403.12468.9514947090247981396@powerconstruction.net>,Scam,"Unusual Sender, Uncommon Attachment Type, Link(s) Detected in Attachment, Suspicious Financial Request",Remediated
<calendar-36562cf0-e870-4cdf-9231-0ef1b9ae1641@google.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Uncommon Attachment Type, Unusual Reply To",Remediated
<8324399849896603726636@win93194>,Spam,"Unusual IP Geolocation, Unusual Sender Domain, Unusual Sender, Suspicious Financial Request, Email Authentication, Unusual Reply To",Remediated
<8324399849896603726636@win93194>,Spam,"Unusual IP Geolocation, Unusual Sender Domain, Unusual Sender, Suspicious Financial Request, Email Authentication, Unusual Reply To",Remediated
<8324399849896603726636@win93194>,Spam,"Unusual Sender Domain, Unusual IP Geolocation, Unusual Sender, Suspicious Financial Request, Email Authentication, Unusual Reply To",Remediated
<8324399849896603726636@win93194>,Spam,"Unusual IP Geolocation, Unusual Sender Domain, Unusual Sender, Suspicious Financial Request, Email Authentication, Unusual Reply To",Remediated
<8324399849896603726636@win93194>,Phishing: Credential,"Unusual Sender Domain, Unusual IP Geolocation, Unusual Sender, Suspicious Financial Request, Email Authentication, Unusual Reply To",Remediated
<20250826021313.AF24E1C5C0FA69B7@experienceadvertising.agency>,Spam,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<175615444060.384.150977397892304928@ur-memo.com>,Spam,"Unusual Sender, Unusual Sender Domain, Personal Information Theft",Remediated
<TY1PPF538B52D7888EE99259AAB98B7AA75B33EA@TY1PPF538B52D78.apcprd06.prod.outlook.com>,Spam,Unusual Sender,Remediated
<TY1PPF538B52D7888EE99259AAB98B7AA75B33EA@TY1PPF538B52D78.apcprd06.prod.outlook.com>,Spam,Unusual Sender,Remediated
<TY1PPF538B52D7888EE99259AAB98B7AA75B33EA@TY1PPF538B52D78.apcprd06.prod.outlook.com>,Spam,Unusual Sender,Remediated
<TY1PPF538B52D7888EE99259AAB98B7AA75B33EA@TY1PPF538B52D78.apcprd06.prod.outlook.com>,Spam,Unusual Sender,Remediated
<1550708184.221785758.1756151676921.JavaMail.zimbra@beejobnetwork.com>,Phishing: Credential,"Unusual IP Geolocation, Unusual Sender, Abnormal Recipient Pattern, Unusual Sender Domain, Unusual Reply To",Remediated
<210486970534131.9.QCK7546097222@toptemu.click>,Phishing: Credential,"Unusual IP Geolocation, Unusual Sender Domain, Suspicious Link, Unusual Sender",Remediated
<210486970534131.9.QCK7546097222@toptemu.click>,Phishing: Credential,"Unusual IP Geolocation, Unusual Sender Domain, Suspicious Link, Unusual Sender",Remediated
<210486970534131.9.QCK7546097222@toptemu.click>,Phishing: Credential,"Unusual IP Geolocation, Unusual Sender Domain, Suspicious Link, Unusual Sender",Remediated
<210486970534131.9.QCK7546097222@toptemu.click>,Phishing: Credential,"Unusual IP Geolocation, Unusual Sender Domain, Suspicious Link, Unusual Sender",Remediated
<210486970534131.9.QCK7546097222@toptemu.click>,Phishing: Credential,"Unusual IP Geolocation, Unusual Sender Domain, Suspicious Link, Unusual Sender",Remediated
<25283996800002328011072@win86150>,Spam,"Unusual Sender, Unusual Sender Domain, Personal Information Theft",Remediated
<25283996800002328011072@win86150>,Scam,"Unusual Sender, Unusual Sender Domain, Personal Information Theft",Remediated
<MN2PR11MB3583194FFEEF8DA6D31C0339BE3EA@MN2PR11MB3583.namprd11.prod.outlook.com>,Spam,"Unusual Sender, Suspicious Link",Remediated
<1428373585546@WIN-KEJVO9CLD80>,Spam,"Unusual Sender, Uncommon Attachment Type, Unusual Sender Domain",Remediated
<1428373585546@WIN-KEJVO9CLD80>,Spam,"Unusual Sender, Uncommon Attachment Type, Unusual Sender Domain",Remediated
<UXUZUBYBXU$UAYZUYVWXAAAZ@mail-out.via.act-on.net>,Phishing: Credential,"Unusual Sender, Suspicious Link, Suspicious Financial Request",Remediated
<20250826040048.21535-{16547:20250825185916-16547-62}-0040462@info.angus-liu.cn>,Spam,"Unusual Sender, Suspicious Link, Unusual Sender Domain, Unusual Reply To",Remediated
<d0b527aa3877ad3f8bf0c8b7a7c3f114@yeah.net>,Malware,"Unusual Sender, Low Context File Sharing Link(s), File Sharing Link(s), Unusual Sender Domain",Remediated
<20250826034917083365@edm.dznmh.cn>,Spam,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated
<20250826034917083365@edm.dznmh.cn>,Spam,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated
<20250826034917083365@edm.dznmh.cn>,Spam,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated
<20250826034917083365@edm.dznmh.cn>,Spam,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated
<20250826034917083365@edm.dznmh.cn>,Spam,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated
<b251c4a5-ac16-481e-be8b-7ff12c77b633@iad4s13mta1509.xt.local>,Scam,"Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated
<CA+QeKzF=H-Oc3f9=GYSzPZ23zWJRE=zSyX-DD6M8byQk-BWVYg@mail.gmail.com>,Scam,"Suspicious Link, Unusual Sender, Bitcoin Topics",Remediated
<20250826032037155.plumbing@zhengyuansu.asia>,Spam,"Unusual Sender, Unusual Sender Domain, Suspicious Link",Remediated
<20250826032037155.plumbing@zhengyuansu.asia>,Spam,"Unusual Sender, Unusual Sender Domain, Suspicious Link",Remediated
<20250826032037155.plumbing@zhengyuansu.asia>,Spam,"Unusual Sender, Unusual Sender Domain, Suspicious Link, Unusual IP Geolocation",Remediated
<20250826032037155.plumbing@zhengyuansu.asia>,Spam,"Unusual Sender, Unusual Sender Domain, Suspicious Link",Remediated
<DM6PR08MB42990A16B149D272429A6C42983EA@DM6PR08MB4299.namprd08.prod.outlook.com>,Scam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<DM6PR08MB42990A16B149D272429A6C42983EA@DM6PR08MB4299.namprd08.prod.outlook.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<DM6PR08MB42990A16B149D272429A6C42983EA@DM6PR08MB4299.namprd08.prod.outlook.com>,Scam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<DM6PR08MB42990A16B149D272429A6C42983EA@DM6PR08MB4299.namprd08.prod.outlook.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<20250826003125.64A1DDE2C2233413@digitalwebexpert.solutions>,Spam,"Unusual Sender, Unusual Sender Domain, Suspicious Link, Email Authentication, Unusual Reply To",Remediated
<01000198e299620f-e7467edf-a24d-44db-825d-6e96ef9f08ae-000000@email.amazonses.com>,Phishing: Credential,"Unusual Sender, Invisible characters found in Email, Suspicious Link, Unusual Sender Domain, Suspicious Financial Request",Remediated
<01000198e2962366-6fdc3102-d5bd-4501-9b41-16f19f2d6bec-000000@email.amazonses.com>,Phishing: Credential,"Invisible characters found in Email, Suspicious Link, Unusual Sender, Unusual Sender Domain, Suspicious Financial Request",Remediated
<PN2P287MB147278355111FB28CBE073D1A23EA@PN2P287MB1472.INDP287.PROD.OUTLOOK.COM>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<01000198e27bae6e-0170f35d-7dea-47eb-8218-3f0901bcf3c7-000000@email.amazonses.com>,Phishing: Credential,"Suspicious Link, Unusual Sender, Unusual Sender Domain, Personal Information Theft, Suspicious Financial Request",Remediated
<SI2PR06MB50186A6057F7078D880C49D6A83EA@SI2PR06MB5018.apcprd06.prod.outlook.com>,Scam,"Suspicious Fax or Voicemail notification, Unusual Sender",Remediated
<0ee201dc15e8$79ba22f0$6d2e68d0$@gmail.com>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<31610164.20250825173921.68ac9fc939fd34.85779236@mail145-20.atl61.mandrillapp.com>,Phishing: Credential,"Unusual IP Geolocation, Uncommon Attachment Type, Encrypted Attachment, Unusual Sender",Remediated
<TYZPR04MB7455E1E0A3AF3FE7E6237DC1E73EA@TYZPR04MB7455.apcprd04.prod.outlook.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<CAPvd0hhQ_6VdFO18boP=EgtvZ=dA7-i8d41_rfjSB_yVhtPCRg@mail.gmail.com>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated
<01000198e238142d-b7c45589-12a9-4d1d-b23a-d5b6677fa38f-000000@email.amazonses.com>,Phishing: Credential,"Suspicious Link, Unusual Sender, Unusual Sender Domain, Personal Information Theft, Suspicious Financial Request",Remediated
<20250826010518.57208-{16547:20250825185253-16547-77}-0097042@info.caribouinfo.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain, Unusual Reply To",Remediated
<01000198e22fd9bf-757cb163-9b89-4365-a284-14688dface0e-000000@email.amazonses.com>,Phishing: Credential,"Suspicious Link, Unusual Sender, Unusual Sender Domain, Personal Information Theft, Suspicious Financial Request",Remediated
<SE1P216MB21923B2941D9A964B668CCCDBC3EA@SE1P216MB2192.KORP216.PROD.OUTLOOK.COM>,Spam,Unusual Sender,Remediated
<SE1P216MB21923B2941D9A964B668CCCDBC3EA@SE1P216MB2192.KORP216.PROD.OUTLOOK.COM>,Spam,Unusual Sender,Remediated
<SE1P216MB21923B2941D9A964B668CCCDBC3EA@SE1P216MB2192.KORP216.PROD.OUTLOOK.COM>,Spam,Unusual Sender,Remediated
<SE1P216MB21923B2941D9A964B668CCCDBC3EA@SE1P216MB2192.KORP216.PROD.OUTLOOK.COM>,Spam,Unusual Sender,Remediated
<01000198e22a988a-6638f0d7-5447-4300-bbb6-dcde21bd2694-000000@email.amazonses.com>,Phishing: Credential,"Suspicious Link, Unusual Sender, Unusual Sender Domain, Personal Information Theft, Suspicious Financial Request",Remediated
<MA0P287MB2713AB7B4C47B7AF8DBE8236993EA@MA0P287MB2713.INDP287.PROD.OUTLOOK.COM>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<76684016545841970324722@WIN-7075HBCK1KR>,Scam,"Unusual Sender, Unusual Sender Domain",Remediated
<2e4a949e-4625-469c-9822-3a4f9dabcfb4@rd-heritageco.com>,Spam,"Unusual Sender, Suspicious Financial Request",Remediated
<0aa901dc15dd$28f2d1b0$7ad87510$@gmail.com>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<CAPDH_9V843TbOm-5YjrgcpHtdiUjBuGThe6cUha1_pXF7Ss5Dg@mail.gmail.com>,Spam,Unusual Sender,Remediated
<CAPDH_9V843TbOm-5YjrgcpHtdiUjBuGThe6cUha1_pXF7Ss5Dg@mail.gmail.com>,Spam,Unusual Sender,Remediated
<BN8PR06MB61772A07A2CB0417F4C1A300CF2AA@02468186607197830.namprd06.prod.outlook.com>,Phishing: Credential,"Unusual Sender, Unusual IP Geolocation, Uncommon Attachment Type, Email Authentication",Remediated
<20250826000658.68638-{16547:20250825185916-16547-62}-0069961@info.hnxirou.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated
<ed5b757cad45aa50c203eecb0c5a5303@swift.generated>,Spam,"Unusual Sender, Suspicious Link, Unusual Sender Domain",Remediated
<TYZPR02MB7727F7A96441E31E8E4C0971A23EA@TYZPR02MB7727.apcprd02.prod.outlook.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<TYZPR02MB7727F7A96441E31E8E4C0971A23EA@TYZPR02MB7727.apcprd02.prod.outlook.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<TYZPR02MB7727F7A96441E31E8E4C0971A23EA@TYZPR02MB7727.apcprd02.prod.outlook.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<TYZPR02MB7727F7A96441E31E8E4C0971A23EA@TYZPR02MB7727.apcprd02.prod.outlook.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<1554a65001e71b80c8435c3fd72faf17@gmail.com>,Malware,"Unusual Sender, Low Context File Sharing Link(s), File Sharing Link(s), Unusual Sender Domain",Remediated
<CA+QeKzHi6gXkvsL03uba6+TqKKFujk68EeJ2=0WiDMv+53oPVA@mail.gmail.com>,Scam,"Suspicious Link, Unusual Sender, Bitcoin Topics",Remediated
<MA0P287MB3450A033703CED2B06B5CD4CEA3EA@MA0P287MB3450.INDP287.PROD.OUTLOOK.COM>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<CANsHm9DwPwEUNYM_pCRmKzoE_NBpObs2XcCZ3D-h-2RzXyL=xA@mail.gmail.com>,Spam,Unusual Sender,Remediated
<CANsHm9DwPwEUNYM_pCRmKzoE_NBpObs2XcCZ3D-h-2RzXyL=xA@mail.gmail.com>,Spam,Unusual Sender,Remediated
<6489EFA5ABF7DFE531BDF231D615BA34.20250825231242@efferso.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated
<SG2PR02MB5628E84F06C6475D6C66DBB3963EA@SG2PR02MB5628.apcprd02.prod.outlook.com>,Spam,Unusual Sender,Remediated
<SG2PR02MB5628E84F06C6475D6C66DBB3963EA@SG2PR02MB5628.apcprd02.prod.outlook.com>,Spam,Unusual Sender,Remediated
<SG2PR02MB5628E84F06C6475D6C66DBB3963EA@SG2PR02MB5628.apcprd02.prod.outlook.com>,Spam,Unusual Sender,Remediated
<SG2PR02MB5628E84F06C6475D6C66DBB3963EA@SG2PR02MB5628.apcprd02.prod.outlook.com>,Spam,Unusual Sender,Remediated
<PN2P287MB1472FD3BFD5B8E04A7B59B06A23EA@PN2P287MB1472.INDP287.PROD.OUTLOOK.COM>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<CABa5ZvWSzSLheT32T6=qeS1tkTzc45WxRZhyOq+3Gin+OUL3MQ@mail.gmail.com>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<83fbfeb1d70245ac96cad702432ee86d@docusign.net>,Phishing: Credential,"Unusual Sender, Low Context File Sharing Link(s), Suspicious Financial Request, Unusual Reply To",Remediated
<AMEAJwC9JRB751YnNNczOqos.1.1756133261254.1899760.emma.sandro@exindaheatpump.com>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<AOYAGQBlJcl7uXcLSzcblaqF.1.1756133266203.2685226.emma.sandro@exindaheatpump.com>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<ADMAwgBHJfl7YXeteZl2Tqqb.1.1756133261077.8998588.emma.sandro@exindaheatpump.com>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<AEoACgACJWh7s1bIeXbYF4rc.1.1756133251912.307183.emma.sandro@exindaheatpump.com>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<AEgA6gDBJUd7R1dgXv*CFqqF.1.1756133246318.8358610.emma.sandro@exindaheatpump.com>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<AEUA4QAYJYt7YnahR0o1qqoY.1.1756133236131.678622.emma.sandro@exindaheatpump.com>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<AOUABACuJcd7hXaFUmzJgarY.1.1756133231038.1974847.emma.sandro@exindaheatpump.com>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<AKMAHgDeJfF7oHdaGybNTqq1.1.1756133226348.8854644.emma.sandro@exindaheatpump.com>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<AGsArgAIJRp7NHYOlNBtdapE.1.1756133212213.5844447.emma.sandro@exindaheatpump.com>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<AP*APQAjJbl7Z1UR9a0f*apP.1.1756133211188.4013698.emma.sandro@exindaheatpump.com>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<AJoALACYJdZ7mnYWm7xrkqrt.1.1756133171413.7646447.emma.sandro@exindaheatpump.com>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<APYAKwCGJcZ7Wnakj-iZJaqj.1.1756133155985.1655431.emma.sandro@exindaheatpump.com>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<ALsAqwBzJR37XHZLmu1e6aoA.1.1756133136114.4429184.emma.sandro@exindaheatpump.com>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<AFYAmQDXJV77Ana6cHARn4p*.1.1756133130927.419894.emma.sandro@exindaheatpump.com>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<AFIAkgCDJe77g1U8kyh6M4qu.1.1756133125273.926183.emma.sandro@exindaheatpump.com>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<AEwAiwAFJfh7*1X2XSM0FKru.1.1756133118190.8909786.emma.sandro@exindaheatpump.com>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<AHsA8ACrJcl7qXXDdHhByKqd.1.1756133116358.6916389.emma.sandro@exindaheatpump.com>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<AGUAvwA2JbR7KHWz4DZXLKqr.1.1756133106397.6823165.emma.sandro@exindaheatpump.com>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<ALEA*AD9JRJ7-HWHG7gXXapP.1.1756133086785.3667156.emma.sandro@exindaheatpump.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Suspicious Financial Request",Remediated
<APoA7wCCJVx7FXV487Jgxqqc.1.1756133081620.7601651.emma.sandro@exindaheatpump.com>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<1664350075703@iZ32cf6nd6t4puZ>,Phishing: Credential,"Unusual IP Geolocation, Unusual Sender, Uncommon Attachment Type, Unusual Sender Domain",Remediated
<7Ijvv000000000000000000000000000000000000000000000T1K0LY00QYX8SkxqTTibOns1F3BBPA@sfdc.net>,Spam,Unusual Sender,Remediated
<calendar-5bd0614e-3a84-4287-a15a-30684b38b649@google.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Uncommon Attachment Type, Unusual Reply To",Remediated
<CAPvd0hhH9FzczZuC7QsAJkXR=ryEgh+7hte8j-dPvGU02znfjw@mail.gmail.com>,Spam,"Unusual Sender, Unusual Sender Domain, Email Authentication, Unusual Reply To",Remediated
<1791533256.35145118.1756131426505@cell-4-7c7748c858-qfp7f>,Spam,"Unusual Sender, Suspicious Link, Unusual Sender Domain",Remediated
<508815136.35077075.1756131407980@cell-4-7c7748c858-4d6f4>,Spam,"Unusual Sender, Suspicious Link, Unusual Sender Domain",Remediated
