email_message_id,threat_tactic_name,abnormal_security_threat_summary_insights,abnormal_security_threat_remediation_status
<20250808233909.9D15F21F835725B4@digitalmarketingagency.tech>,Spam,"Unusual Sender, Unusual Sender Domain, Email Authentication, Unusual Reply To",Remediated
<010001989a8cce22-108489f9-a8a8-4828-b19a-b403df14808d-000000@email.amazonses.com>,Phishing: Credential,"Abnormal Email Body HTML, Suspicious Link, Unusual Sender, Unusual Sender Domain",Remediated
<29BF3A60-22F9-4C2F-9858-BC29B3B28B03@g3luxury.com>,Spam,"Unusual IP Geolocation, Abnormal Recipient Pattern, Suspicious Link, Unusual Sender, Unusual Sender Domain, Suspicious Financial Request",Remediated
<f3effe08-74c5-4e1f-89dd-9754e5934af5@amdsconf.com>,Spam,"Unusual IP Geolocation, Suspicious Link, Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated
<10c701dc0af0$7271c640$575552c0$@gmail.com>,Scam,"Unusual Sender, Unusual IP Geolocation",Remediated
<UWTVBWYYU$UAYXCWAUCUXWX@mail-out.via.act-on.net>,Phishing: Credential,"Unusual Sender, Suspicious Link, Suspicious Financial Request",Remediated
<yYR2G4y0RceA2tz-aDKDPQ@geopod-ismtpd-4>,Spam,"Unusual Sender, Abnormal Email Body HTML, Unusual Sender Domain, Suspicious Financial Request",Remediated
<cib9ympYTzyOgnEe4Wk7pA@geopod-ismtpd-22>,Spam,"Abnormal Email Body HTML, Unusual Sender, Unusual Sender Domain, Suspicious Financial Request",Remediated
<T8f4sKzGQ8KLMvPB8QO9NQ@geopod-ismtpd-14>,Spam,"Abnormal Email Body HTML, Unusual Sender, Unusual Sender Domain, Suspicious Financial Request",Remediated
<33404027689922957124214@win95439>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated
<GVYP280MB1055ADC69CAF4A24D7B240FBCD28A@GVYP280MB1055.SWEP280.PROD.OUTLOOK.COM>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<17549343031287165487@worldcharitywelfare.com>,Spam,"Unusual Sender, Suspicious Link, Unusual Sender Domain, Unusual Reply To",Remediated
<20250812014456671403@info.hgaaajsam.asia>,Spam,"Unusual IP Geolocation, Unusual Sender, Email Authentication, Unusual Reply To",Remediated
<3481eae8c6054a9d9fb64c1f3d2ccc89@junlcasereprts.info>,Spam,"Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain, Unusual Reply To",Remediated
<111320250835168094953972$A31907DEEC@attainabilities.com.au>,Phishing: Credential,"Suspicious Link, Unusual Sender, Unusual Sender Domain, Personal Information Theft, Suspicious Financial Request",Remediated
<11512025083416CF4A289398$17959A56AA@attainabilities.com.au>,Phishing: Credential,"Suspicious Link, Unusual Sender, Unusual Sender Domain, Personal Information Theft, Suspicious Financial Request",Remediated
<20250811001020.BDF61B5169CC9AB2@wellspringdigital.life>,Spam,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<110720250834167C95523CEF$2EBC98E621@attainabilities.com.au>,Phishing: Credential,"Suspicious Link, Unusual Sender, Unusual Sender Domain, Personal Information Theft, Suspicious Financial Request",Remediated
<1156202508331696DA30E4F8$AE7887CE87@attainabilities.com.au>,Phishing: Credential,"Suspicious Link, Unusual Sender, Unusual Sender Domain, Personal Information Theft, Suspicious Financial Request",Remediated
<224d6a16-44ac-4f4f-bfe6-cd0f90d697af@FLFEXCH2K19.flf.gva>,Phishing: Credential,"Suspicious Link, Unusual IP Geolocation, Unusual Sender, Email Authentication",Remediated
<000001dc0adc$e22f5d30$a68e1790$@appareltrendsltd.com>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<000001dc0adc$e22f5d30$a68e1790$@appareltrendsltd.com>,Scam,"Unusual IP Geolocation, Unusual Sender",Remediated
<TYZPR04MB632136868F1E622923D79BABB428A@TYZPR04MB6321.apcprd04.prod.outlook.com>,Spam,Unusual Sender,Remediated
<TYZPR04MB632136868F1E622923D79BABB428A@TYZPR04MB6321.apcprd04.prod.outlook.com>,Spam,Unusual Sender,Remediated
<TYZPR04MB632136868F1E622923D79BABB428A@TYZPR04MB6321.apcprd04.prod.outlook.com>,Spam,Unusual Sender,Remediated
<TYZPR04MB632136868F1E622923D79BABB428A@TYZPR04MB6321.apcprd04.prod.outlook.com>,Spam,Unusual Sender,Remediated
<CAGN=YaUNXpO+b3rMVpTOQ01PT-P2fpSEYoOPeKNSV6WOwxa2vQ@mail.gmail.com>,Malware,"File Sharing Link(s), Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<CAGN=YaUNXpO+b3rMVpTOQ01PT-P2fpSEYoOPeKNSV6WOwxa2vQ@mail.gmail.com>,Malware,"File Sharing Link(s), Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<CAGN=YaUNXpO+b3rMVpTOQ01PT-P2fpSEYoOPeKNSV6WOwxa2vQ@mail.gmail.com>,Malware,"File Sharing Link(s), Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<3q9GK000000000000000000000000000000000000000000000T0U78A00w-deCiRVS8eooBVQH5Dl2w@sfdc.net>,Scam,Unusual Sender,Remediated
<63cbdb03-7b42-4d91-a5f0-97a819b5309b@heritagerdgroup.com>,Spam,"Unusual Sender, Suspicious Financial Request",Remediated
<tencent_F1AFDA81DE0C9E96DBE8B4167DAEBEB5F507@qq.com>,Spam,"Unusual Sender, Unusual IP Geolocation, Suspicious Link, Unusual Sender Domain",Remediated
<2481b3ba4eb34aecb314132d09043b40@mfgbd.net>,Spam,"Suspicious Link, Unusual IP Geolocation, Abnormal Recipient Pattern, Unusual Sender, Unusual Sender Domain, Suspicious Financial Request",Remediated
<sS7wb2GezLXk1TXoIzGtudO72XNyEW3rPVEZtuD9BbY@technetbook.com>,Phishing: Credential,"Unusual Sender, Suspicious Link",Remediated
<CADQdw+5D69LjTX4iM4D+Nqk6LvM_4G2xEc7wXSWAdw89eGkhnw@mail.gmail.com>,Spam,Unusual Sender,Remediated
<autogen-java-062583a6-3918-4e0f-999a-2cd3ad9bcbe8@google.com>,Spam,"Unusual Sender, Unusual Reply To",Remediated
<autogen-java-062583a6-3918-4e0f-999a-2cd3ad9bcbe8@google.com>,Spam,"Unusual Sender, Unusual Reply To",Remediated
<autogen-java-062583a6-3918-4e0f-999a-2cd3ad9bcbe8@google.com>,Spam,"Unusual Sender, Unusual Reply To",Remediated
<autogen-java-062583a6-3918-4e0f-999a-2cd3ad9bcbe8@google.com>,Spam,"Unusual Sender, Unusual Reply To",Remediated
<SEYPR03MB7968B847A13420F2F3DF05AAED28A@SEYPR03MB7968.apcprd03.prod.outlook.com>,Spam,Unusual Sender,Remediated
<SEYPR03MB7968B847A13420F2F3DF05AAED28A@SEYPR03MB7968.apcprd03.prod.outlook.com>,Spam,Unusual Sender,Remediated
<SEYPR03MB7968B847A13420F2F3DF05AAED28A@SEYPR03MB7968.apcprd03.prod.outlook.com>,Spam,Unusual Sender,Remediated
<SEYPR03MB7968B847A13420F2F3DF05AAED28A@SEYPR03MB7968.apcprd03.prod.outlook.com>,Spam,Unusual Sender,Remediated
<20250811150855.3D913A74AD94B1C1@247paidads.digital>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation",Remediated
<20250811150855.3D913A74AD94B1C1@247paidads.digital>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation",Remediated
<44404009838162469117873@win97020>,Spam,Unusual Sender,Remediated
<44404009838162515930026@win97020>,Spam,Unusual Sender,Remediated
<44404009838162469117873@win97020>,Spam,Unusual Sender,Remediated
<44404009838162515930026@win97020>,Spam,Unusual Sender,Remediated
<OS9P286MB65504F3BF5D58F5311C8FD0EB828A@OS9P286MB6550.JPNP286.PROD.OUTLOOK.COM>,Spam,Unusual Sender,Remediated
<OS9P286MB65504F3BF5D58F5311C8FD0EB828A@OS9P286MB6550.JPNP286.PROD.OUTLOOK.COM>,Spam,Unusual Sender,Remediated
<OS9P286MB65504F3BF5D58F5311C8FD0EB828A@OS9P286MB6550.JPNP286.PROD.OUTLOOK.COM>,Spam,Unusual Sender,Remediated
<OS9P286MB65504F3BF5D58F5311C8FD0EB828A@OS9P286MB6550.JPNP286.PROD.OUTLOOK.COM>,Spam,Unusual Sender,Remediated
<091582555826695.1.DJD2983108191@promoftheday.click>,Spam,"Suspicious Fax or Voicemail notification, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Link, Unusual Sender",Remediated
<0.0.EE.C35.1DC0AC862682212.0@emx028.instillerhq.com>,Spam,"Suspicious Link, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated
<CA+QULvGDk5uH0W50J8=bueqFKYmzeBiKOU=+iL1+oyBUJmzNdw@mail.gmail.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern, Unusual IP Geolocation, Personal Information Theft",Remediated
<33404027689922420542@win95439>,Spam,"Unusual IP Geolocation, Unusual Sender Domain, Unusual Sender, Suspicious Financial Request, Unusual Reply To",Remediated
<20250811155040.8BB4BC880915D063@seomart.digital>,Scam,"Unusual Sender, Unusual IP Geolocation",Remediated
<20250811155040.8BB4BC880915D063@seomart.digital>,Scam,"Unusual Sender, Unusual IP Geolocation",Remediated
<20250811155040.8BB4BC880915D063@seomart.digital>,Scam,"Unusual Sender, Unusual IP Geolocation",Remediated
<20250811155040.8BB4BC880915D063@seomart.digital>,Scam,"Unusual Sender, Unusual IP Geolocation",Remediated
<667655178626995.4.EVQ7462966875@promoftheday.click>,Spam,"Suspicious Fax or Voicemail notification, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Link, Unusual Sender",Remediated
<3340402768992844925551@win95439>,Spam,"Unusual IP Geolocation, Unusual Sender Domain, Suspicious Link, Unusual Sender, Suspicious Financial Request, Unusual Reply To",Remediated
<MA0P287MB133252F7BF60A8D2167C933A8C28A@MA0P287MB1332.INDP287.PROD.OUTLOOK.COM>,Spam,Unusual Sender,Remediated
<aff50bc93c4ea6e52fcf31d6325fc68d@snewang.com>,Other,Unusual Sender,Remediated
<3B.89.24835.90CE9986@i-00e7f63bd555323a2.mta1vrest.sd.prd.sparkpost>,Phishing: Credential,"Unusual Sender, Unusual Sender Domain, Suspicious Link, Suspicious Financial Request, Unusual Reply To",Remediated
<4bf68928dfc1415c9f6cc4c6fc0f4828@mof.gov.tl>,Phishing: Credential,"Suspicious Link, Unusual IP Geolocation, Unusual Sender, Abnormal Recipient Pattern, Unusual Sender Domain, Suspicious Financial Request, Email Authentication",Remediated
<KU2PPF3EA26EB5C632D06A614CE6919C9AED928A@KU2PPF3EA26EB5C.apcprd06.prod.outlook.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<KU2PPF3EA26EB5C632D06A614CE6919C9AED928A@KU2PPF3EA26EB5C.apcprd06.prod.outlook.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<KU2PPF3EA26EB5C632D06A614CE6919C9AED928A@KU2PPF3EA26EB5C.apcprd06.prod.outlook.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<KU2PPF3EA26EB5C632D06A614CE6919C9AED928A@KU2PPF3EA26EB5C.apcprd06.prod.outlook.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<KL1PR06MB7404D56FADC5EC7C738AAD18F828A@KL1PR06MB7404.apcprd06.prod.outlook.com>,Spam,"Suspicious Link, Unusual Sender, Unusual Sender Domain",Remediated
<KL1PR06MB7404D56FADC5EC7C738AAD18F828A@KL1PR06MB7404.apcprd06.prod.outlook.com>,Spam,"Suspicious Link, Unusual Sender, Unusual Sender Domain",Remediated
<CAMphsVDkXwKxY8ztYskb9F15W+64yzAmzqpL-03JWOV-UrwwSw@mail.gmail.com>,Spam,Unusual Sender,Remediated
<SE2PPF7489084AC9CC0DA7DEF02E5AB7150D328A@SE2PPF7489084AC.apcprd06.prod.outlook.com>,Spam,Unusual Sender,Remediated
<1142267880777.1139396732492.1408772276.0.240830JL.2002@synd.ccsend.com>,Phishing: Credential,"Unusual Sender, Invisible characters found in Email, Suspicious Link",Remediated
<SI2PR03MB6759622D442E4B4ACDA529D7B328A@SI2PR03MB6759.apcprd03.prod.outlook.com>,Spam,"Abnormal Recipient Pattern, Unusual Sender",Remediated
<SI2PR03MB6759622D442E4B4ACDA529D7B328A@SI2PR03MB6759.apcprd03.prod.outlook.com>,Spam,"Abnormal Recipient Pattern, Unusual Sender",Remediated
<CAKws49qf8gaFGWh2c0SWk+U++nuDUiZADb9P7hXBz0v0zsGDaA@mail.gmail.com>,Spam,Unusual Sender,Remediated
<CAKws49p0tbaiHsgO4OoP+dxZHFHoR8bx+1Eivc2BHhgZxn9xtQ@mail.gmail.com>,Spam,Unusual Sender,Remediated
<CAHEP62Z2_KdEg1FDkpVt8GzoUYt9bMK12ZreeW8MXFvLzJYBSg@mail.gmail.com>,Scam,"Unusual Sender, Abnormal Recipient Pattern, Suspicious Financial Request",Remediated
<818d53748972c621a34252e0fde834e1@snewang.com>,Other,Unusual Sender,Remediated
<818d53748972c621a34252e0fde834e1@snewang.com>,Other,Unusual Sender,Remediated
<SG2PR06MB5130209FAE27DD60F371AEA2D828A@SG2PR06MB5130.apcprd06.prod.outlook.com>,Spam,Unusual Sender,Remediated
<SG2PR06MB5130209FAE27DD60F371AEA2D828A@SG2PR06MB5130.apcprd06.prod.outlook.com>,Spam,Unusual Sender,Remediated
<1105202508021232F0737A4F-3AA67F44AA@olphselma.org>,Phishing: Credential,"Suspicious Link, Unusual Sender, Unusual Sender Domain, Personal Information Theft",Remediated
<CACBNTwjaPen8d5Muk5BYiH5v=8Ftyg3yJ1tOy_8XnFd82jr8Uw@mail.gmail.com>,Phishing: Credential,"Unusual Sender, Suspicious Link, Unusual Sender Domain",Remediated
<CACBNTwjaPen8d5Muk5BYiH5v=8Ftyg3yJ1tOy_8XnFd82jr8Uw@mail.gmail.com>,Phishing: Credential,"Unusual Sender, Suspicious Link, Unusual Sender Domain",Remediated
<CACBNTwjaPen8d5Muk5BYiH5v=8Ftyg3yJ1tOy_8XnFd82jr8Uw@mail.gmail.com>,Phishing: Credential,"Unusual Sender, Suspicious Link, Unusual Sender Domain",Remediated
<CACBNTwjaPen8d5Muk5BYiH5v=8Ftyg3yJ1tOy_8XnFd82jr8Uw@mail.gmail.com>,Phishing: Credential,"Unusual Sender, Suspicious Link, Unusual Sender Domain",Remediated
<0025b8618e57cedad0b30ee34250eb4b@snewang.com>,Other,Unusual Sender,Remediated
<TYZPR06MB5807DAB31F3431B03B14DA2DFB28A@TYZPR06MB5807.apcprd06.prod.outlook.com>,Spam,"Unusual Sender, Invisible characters found in Email, Abnormal Recipient Pattern",Remediated
<TYZPR06MB5807DAB31F3431B03B14DA2DFB28A@TYZPR06MB5807.apcprd06.prod.outlook.com>,Spam,"Unusual Sender, Invisible characters found in Email, Abnormal Recipient Pattern",Remediated
<TYZPR06MB5807DAB31F3431B03B14DA2DFB28A@TYZPR06MB5807.apcprd06.prod.outlook.com>,Spam,"Unusual Sender, Invisible characters found in Email, Abnormal Recipient Pattern",Remediated
<TYZPR06MB5807DAB31F3431B03B14DA2DFB28A@TYZPR06MB5807.apcprd06.prod.outlook.com>,Spam,"Unusual Sender, Invisible characters found in Email, Abnormal Recipient Pattern",Remediated
<98.4B.31872.707D9986@i-02860b10cb1acc969.mta1vrest.sd.prd.sparkpost>,Phishing: Credential,"Unusual Sender, Unusual Sender Domain, Suspicious Link, Unusual Reply To",Remediated
<SA71BB5WBMHA7VGRELHG@chaptercherish.com>,Reconnaissance,"Unusual Sender, Unusual Sender Domain",Remediated
<20250811112658.ab0834c86740dc35@inspectrealestate.com.au>,Phishing: Credential,"Suspicious Link, Uncommon Attachment Type, Unusual Sender, Unusual Sender Domain",Remediated
<3a57f48d-afb9-40b2-831c-aab45159e27b@mail.dll>,Spam,"Unusual Sender, Unusual IP Geolocation, Personal Information Theft, Email Authentication",Remediated
<82201bdb-8540-48a6-8c95-6299a9a2faa9@mail.dll>,Spam,"Unusual Sender, Unusual IP Geolocation, Personal Information Theft, Email Authentication",Remediated
<401dc97f-f223-4fbb-9ba5-5f2a02d8d433@mail.dll>,Spam,"Unusual Sender, Unusual IP Geolocation, Personal Information Theft, Email Authentication",Remediated
<1ea5dadd-de1f-4bda-9ebe-3baca7df5a61@mail.dll>,Spam,"Unusual Sender, Unusual IP Geolocation, Personal Information Theft, Email Authentication",Remediated
<c60987a8-468e-4cd7-aebe-55269eb8becd@mail.dll>,Spam,"Unusual Sender, Unusual IP Geolocation, Personal Information Theft, Email Authentication",Remediated
<3a748770-45d1-4e90-a37a-07f4e4650397@mail.dll>,Spam,"Unusual Sender, Unusual IP Geolocation, Personal Information Theft, Email Authentication",Remediated
<f2c4849e-c358-4e5b-bfb4-f64601ffde02@mail.dll>,Spam,"Unusual Sender, Unusual IP Geolocation, Personal Information Theft, Email Authentication",Remediated
<0ecedd13-8bc9-4da1-a06a-9aed81da7474@mail.dll>,Spam,"Unusual Sender, Unusual IP Geolocation, Personal Information Theft, Email Authentication",Remediated
<214bb849-d715-435e-a817-330156444423@mail.dll>,Spam,"Unusual Sender, Unusual IP Geolocation, Personal Information Theft, Email Authentication",Remediated
<61b8e94c-6c51-42fb-9dcb-b76e13fdd530@mail.dll>,Spam,"Unusual Sender, Unusual IP Geolocation, Personal Information Theft, Email Authentication",Remediated
<1Dds_GfdRz6eNiZaSnLPnA@geopod-ismtpd-7>,Spam,"Abnormal Email Body HTML, Unusual Sender, Unusual Sender Domain",Remediated
<PU4P216MB155110F01B75E60834A01B36F428A@PU4P216MB1551.KORP216.PROD.OUTLOOK.COM>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<01B42F6F-BCBC-4DAE-B3C3-2723CF0600FC@gmail.com>,Other,"Unusual IP Geolocation, Unusual Sender",Remediated
<3856331152515@iZpl704wjbohbmZ>,Other,"Unusual IP Geolocation, Unusual Sender, Uncommon Attachment Type, Unusual Sender Domain",Remediated
<mid-a10c641f6a9fe26daa61654b69b8c227-6@nominations.acquisition-international.com>,Phishing: Credential,"Unusual Sender, Unusual IP Geolocation, Abnormal Email Body HTML, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated
<mid-a10c641f6a9fe26daa61654b69b8c227-6@nominations.acquisition-international.com>,Phishing: Credential,"Unusual Sender, Unusual IP Geolocation, Abnormal Email Body HTML, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated
<CACvquDBoBeRWshu7qiSzBEMSv8Osk1G1a_W3T77D-Lp5o5B_0w@mail.gmail.com>,Scam,"Unusual Sender, Suspicious Financial Request, Unusual Reply To",Remediated
<CACvquDBoBeRWshu7qiSzBEMSv8Osk1G1a_W3T77D-Lp5o5B_0w@mail.gmail.com>,Scam,"Unusual Sender, Suspicious Financial Request, Unusual Reply To",Remediated
<SL2P216MB169099FEC70F2527CDE9419EBE28A@SL2P216MB1690.KORP216.PROD.OUTLOOK.COM>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<autogen-java-46f695af-1a3e-4111-b1e9-2d8baea9df88@google.com>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<autogen-java-46f695af-1a3e-4111-b1e9-2d8baea9df88@google.com>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<autogen-java-46f695af-1a3e-4111-b1e9-2d8baea9df88@google.com>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<autogen-java-46f695af-1a3e-4111-b1e9-2d8baea9df88@google.com>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<TYQPR01MB78344C092E0B3D1D0A706994D828A@TYQPR01MB7834.apcprd01.prod.exchangelabs.com>,Scam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<TYQPR01MB78344C092E0B3D1D0A706994D828A@TYQPR01MB7834.apcprd01.prod.exchangelabs.com>,Scam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<TYQPR01MB78344C092E0B3D1D0A706994D828A@TYQPR01MB7834.apcprd01.prod.exchangelabs.com>,Scam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<TYQPR01MB78344C092E0B3D1D0A706994D828A@TYQPR01MB7834.apcprd01.prod.exchangelabs.com>,Scam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<E2F1915795C14695902B9424AF63E42C1DC0AAB32619@UKSOPTERMINATIONREMINDER.LAWDEB.COM>,Spam,"Suspicious Fax or Voicemail notification, Unusual Sender, Invisible characters found in Email, Suspicious Link, Suspicious Financial Request",Remediated
<mid-260bab29233d70a28c89f9ba8bb30b49-6@nominations.acquisition-international.com>,Phishing: Credential,"Unusual Sender, Abnormal Email Body HTML, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated
<145G2SCNJA71YI493WLE@sofasculpture.com>,Reconnaissance,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<JSAJPQ6J2Z9W9IKBPZVG@dazzledroplet.com>,Reconnaissance,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<87e5914f-a716-40fc-9c6c-89042d7c9a95@iad4s13mta894.xt.local>,Scam,"Unusual Sender, Invisible characters found in Email, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated
<87e5914f-a716-40fc-9c6c-89042d7c9a95@iad4s13mta894.xt.local>,Scam,"Unusual Sender, Invisible characters found in Email, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated
